	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1::STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1::MAFK	ZNF143	SREBF1	MAFF	FOS::JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1::FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR::ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2-5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2
9:114775720-114775736	3.596584049e-21	0	3.99466208e-10	1.609238249e-10	8.863238455e-15	3.836261725e-15	7.208359829e-16	2.817826475e-09	1.161854625e-13	3.890606908e-10	0	2.081238385e-12	7.000830261e-18	1.824326645e-19	2.992086783e-11	1.748841842e-16	2.02259955e-34	1.126526045e-09	0	3.073456737e-05	4.719763254e-07	1.043804666e-11	2.680898102e-15	5.444543114e-21	1.867068071e-17	1.058437142e-08	1.052956061e-26	1.773232215e-33	0	1.231867333e-12	0	1.098506353e-13	1.288066821e-22	6.626400902e-19	2.543619875e-12	3.315868065e-13	3.5932951e-05	7.22921703e-07	4.1630372e-12	0	3.656335117e-15	5.659573069e-15	0.0001957211502	0	0	0.006239387962	3.02024231e-14	6.292063513e-06	1.230664018e-07	0	0.0001803026662	3.415830966e-11	2.14956171e-06	4.794715025e-15	9.192091239e-10	2.248590092e-10	3.226474997e-14	4.997742178e-06	0.0001495053976	2.169229321e-08	4.422276839e-05	3.260978421e-05	5.835373929e-08	7.515868256e-05	0	9.823505693e-09	0.01623300731	0	2.16422793e-07	7.984646689e-06	0	0	2.805537473e-07	4.874476965e-15	1.462649983e-06	1.760491547e-07	3.040871687e-08	0.3935246563	4.285984514e-23	6.320403032e-05	0	4.418536571e-19	0.0001054707481	2.146806359e-09	5.906732525e-10	2.385248547e-10	6.263036227e-09	0.0001256822879	9.480938088e-07	0.0002902714437	7.322835432e-08	0	0.00799421491
9:114775797-114775827	1.825913003e-08	0.0002796939405	2.463859198e-08	1.150068029e-11	1.389449976e-08	1.338274826e-14	2.342571115e-09	2.225214519e-17	3.291047292e-08	5.151168093e-10	1.40250252e-11	3.233032992e-08	1.81616525e-11	2.333741033e-13	2.909406779e-07	4.759503406e-11	1.496542253e-17	1.255711767e-09	1.37691606e-15	0.0002207581633	1.216001782e-08	1.22694517e-08	3.270924103e-11	9.841072184e-07	1.393825587e-10	1.082259012e-08	1.967343403e-14	8.775283187e-15	4.575029223e-19	1.493383381e-10	1.971302357e-20	0.0002172538787	1.303702743e-22	7.43981613e-07	3.624475266e-08	8.328189455e-20	0.001157331123	1.253487626e-06	5.594083954e-12	2.992817786e-15	9.231445277e-15	1.679141465e-14	0.005396841095	3.325361654e-20	6.84193921e-10	0.0002781066618	2.888112457e-09	2.107282307e-07	0.009252276556	1.822166767e-10	0.0002871441035	7.175728832e-10	4.922019461e-08	2.400920319e-13	2.871871904e-06	7.813490913e-10	6.551536838e-12	0.000156531778	3.581929198e-09	7.781418696e-05	0.0006794722234	0.4547798479	0.000423949832	0.0008380968777	3.773597278e-10	1.867755223e-05	0.005635031674	4.352453978e-05	6.586068209e-06	0.006435384999	1.152063617e-06	1.021982985e-07	1.150219152e-07	7.792321235e-17	1.390596428e-05	1.694050042e-05	1.922048038e-11	1.048278432e-05	4.63827022e-18	0.0003156563443	3.092645484e-07	1.741633215e-08	0.001065863209	1.394746323e-10	9.94093006e-11	1.992939987e-08	4.08688484e-09	0.001771102177	2.454277953e-07	0.002230920129	6.708707732e-05	2.956124672e-16	2.562878283e-07
9:114777779-114777801	6.892538166e-17	0.0001905955812	7.899658759e-09	1.189114409e-17	2.608076796e-12	2.40149136e-14	3.930597566e-16	2.239935494e-14	6.457197749e-13	1.269593828e-09	1.117031643e-23	1.182555064e-10	8.988402475e-17	1.228485858e-18	1.723405337e-07	2.5840584e-16	3.933787027e-17	7.694806645e-09	8.287551806e-15	0.0001009596914	3.992170638e-06	1.027635868e-14	5.425266635e-11	3.546060663e-11	4.227834233e-17	2.085763302e-08	1.174596411e-24	3.262575801e-21	4.487218737e-18	6.509328204e-16	1.18186049e-24	4.265458701e-10	4.961197187e-06	1.36944831e-13	4.742244559e-14	5.586762727e-23	9.409969973e-05	0.0003273444306	1.710309205e-16	1.060395754e-22	2.644428087e-17	1.647489291e-11	0.002465755825	3.250528252e-27	2.677686477e-16	1.405546782e-06	1.714608102e-11	4.262210209e-08	1.759238813e-08	1.341051271e-12	5.042826289e-06	2.164401667e-09	1.350974148e-07	3.078213666e-14	4.816110238e-07	1.760761451e-10	2.15213513e-14	1.307007468e-06	4.670114936e-11	3.426581909e-07	5.868336182e-06	0.01151105379	1.067130862e-07	1.65359657e-05	4.096120545e-10	1.494335541e-05	0.003582619715	1.172445571e-09	4.836656737e-07	7.641081455e-07	3.826448015e-10	3.691538439e-08	5.438503893e-07	5.758669023e-17	3.156783112e-05	7.711854854e-05	1.44329359e-14	2.163084757e-08	5.904178687e-14	0.001823032104	2.993684961e-10	6.285339598e-08	0.001042634081	1.121290743e-08	1.090119062e-09	0.009715128622	0.1838634296	0.0005168741899	6.581391772e-08	0.001735444235	4.167226763e-05	1.027023854e-20	5.646473557e-08
9:114777901-114777917	7.351436963e-20	0	4.78245043e-11	4.339312929e-11	9.314950863e-12	2.38550645e-10	2.266955354e-14	2.168630196e-08	1.557696768e-21	1.097863945e-10	0	9.307432224e-09	9.288305155e-23	5.335656463e-20	2.23697955e-11	3.300950841e-19	1.209658336e-21	6.535387107e-06	0	3.761092837e-05	2.004557144e-05	5.475227805e-18	2.709954254e-15	1.86074747e-21	4.748665854e-19	2.774124111e-06	3.796614403e-33	8.097577664e-26	0	6.040326692e-15	0	1.456183985e-12	2.205496559e-26	2.295847935e-17	4.580306952e-17	4.230376218e-10	3.602377151e-06	1.86805508e-08	5.024686494e-18	0	7.006962812e-22	1.771817629e-09	0.002538651378	0	0	0.0002219171844	5.978860648e-12	4.359467832e-08	4.357415595e-08	0	2.028693765e-05	5.429353127e-12	1.289370139e-07	3.729895748e-12	2.643980723e-12	4.111487501e-10	1.238941813e-09	8.974582919e-07	2.785994873e-11	3.957493947e-08	2.71378732e-06	0.4698175643	1.32191422e-10	1.669813501e-06	0	2.285973449e-10	0.003086365454	0	5.775168092e-09	3.281085259e-05	0	0	0.0006295546387	5.94387888e-25	0.0004561858496	0.0002315566233	3.778573931e-06	0.03912752466	3.551056632e-14	0.0001174136727	0	1.776998597e-11	0.0002229340838	6.142853956e-07	1.910673861e-13	8.199761498e-09	1.040111031e-08	0.0001689413547	1.006462738e-08	0.0007333922844	1.546806323e-06	0	2.264259522e-07
9:114777941-114777971	2.927505122e-13	8.9588603e-06	4.296074105e-07	4.000680878e-14	6.782718484e-10	1.041305951e-11	5.056872325e-12	9.260167027e-15	4.192330137e-14	5.350241714e-07	8.460178424e-15	1.499718143e-06	2.033140117e-15	1.502251562e-16	6.643825043e-10	6.317131906e-09	9.250008654e-15	1.0633791e-06	2.80869836e-08	0.000664959049	3.931181529e-05	8.534972706e-14	9.734541595e-11	1.919447566e-16	4.958331008e-15	2.822792557e-06	8.931736194e-28	1.067998784e-19	1.207584514e-18	1.047090428e-11	1.768485937e-21	3.566411029e-11	1.196479842e-19	9.199823563e-15	2.451523625e-12	6.415921642e-17	2.848415267e-06	0.0005376141692	6.451045376e-15	2.147189803e-21	4.134468747e-12	9.948911896e-14	0.00362367903	7.351782921e-19	2.803503457e-12	0.0003019059864	8.87720258e-14	1.324888414e-06	6.056202421e-08	1.108543011e-11	0.0004779256209	1.679765208e-06	0.004780278734	3.267661269e-15	3.901242471e-06	4.776610984e-11	2.170420218e-13	2.546880976e-05	6.245032297e-09	1.272649465e-05	0.01994286907	0.002809618585	9.68508315e-09	1.317840604e-05	4.099283892e-08	0.03618763735	0.04025899148	2.625552425e-06	1.561151817e-07	0.0008938685454	1.418284666e-09	3.021256586e-09	0.004935345041	3.710601465e-09	0.007392765148	9.372034405e-06	1.144454175e-11	1.326214002e-05	2.474675155e-13	0.0001729955557	0.009925171551	1.013388411e-09	0.0004545767	7.125329534e-09	4.192498084e-06	3.726062588e-07	6.284523077e-07	0.009752522533	2.213929245e-08	0.001462497461	1.305749605e-05	5.061201071e-17	9.671185632e-08
9:114777982-114778000	4.135635018e-21	9.400501324e-10	3.246096051e-05	3.711075108e-17	5.516738714e-08	3.506195082e-16	3.882064615e-19	1.650770017e-21	3.003398714e-15	1.100041103e-09	0	5.127693417e-15	1.815100031e-16	6.323721194e-09	2.596007338e-13	4.323669536e-15	2.960521503e-23	1.205564664e-11	1.044013674e-29	0.0001593276027	1.024586444e-08	1.141149428e-13	3.619861801e-09	5.194001131e-13	4.0033635e-21	3.731683312e-11	7.988487126e-34	1.504313082e-20	6.628513008e-27	9.776921986e-17	8.156019248e-30	2.732996048e-05	7.391761903e-22	7.464655068e-09	1.789214748e-09	5.19039348e-25	0.0001576298296	3.999629734e-06	1.845431281e-12	7.248386488e-30	2.889832491e-14	2.661598665e-18	6.846080018e-05	0	0	0.00030665239	1.635303785e-16	0.005310435325	4.922421999e-05	2.015325526e-13	1.357656824e-05	1.123334693e-09	1.093990728e-09	5.529184665e-13	1.43634994e-06	2.018506772e-10	1.66228617e-12	2.144856792e-07	8.801942992e-09	1.289856966e-07	0.0001099845608	0.0004718837804	3.614954819e-09	0.01702606433	1.164852683e-14	2.918898643e-07	0.01081405096	2.332156829e-05	5.303717979e-05	0.0002870119322	1.787542967e-11	3.701955516e-10	2.531284643e-06	3.240731948e-15	8.833130195e-06	2.913104816e-07	1.682385811e-20	5.198646242e-07	1.33579084e-20	0.0005744957924	0	3.518684666e-11	0.006069004183	1.202024467e-11	2.343149747e-10	1.159876343e-09	1.900708999e-09	5.31692068e-05	4.40549342e-09	0.0002587197038	0.0002426492928	0	1.251975557e-10
9:121993089-121993105	3.788976134e-09	0	9.78737163e-11	1.299726178e-19	1.515653122e-11	1.611127838e-17	3.723359015e-17	1.964808576e-16	5.827915475e-15	7.259988296e-11	0	1.433342538e-09	1.096733534e-19	1.655660921e-15	4.397908902e-14	1.206260215e-17	2.170465266e-32	7.421786221e-08	0	1.976465955e-05	9.682513607e-08	3.14261862e-16	4.801121705e-14	3.460685189e-16	2.315587374e-11	8.701532217e-07	1.014241487e-27	1.677698211e-33	0	1.138235662e-17	0	1.395115991e-14	2.177878235e-12	2.978380819e-18	9.360241751e-12	1.080387576e-16	7.311467665e-05	3.042407626e-05	1.137320515e-19	0	3.98814898e-14	1.97512618e-16	0.0001156984608	0	0	0.03567944817	2.748187699e-18	4.728732312e-07	1.970396299e-10	0	6.008049269e-06	8.671704126e-10	2.059022642e-08	3.01504808e-19	5.005620427e-11	4.786190374e-13	3.206362255e-21	4.619159363e-08	1.809453707e-09	1.361608716e-06	1.46973266e-06	8.602284189e-05	1.565757075e-09	0.009030899535	0	8.368793731e-09	0.0005085534648	0	1.857937441e-07	2.386528603e-05	0	0	4.737640299e-08	2.503774897e-15	9.059532192e-08	3.768733076e-07	4.095336548e-18	0.0004120687367	4.278242518e-19	0.0010886717	0	1.677674815e-18	6.024674751e-05	1.41011589e-13	6.420436278e-11	0.0001794461382	8.288249564e-09	0.0001991115446	2.904645774e-07	0.0006620047001	2.943654321e-05	0	1.860204077e-10
9:121993131-121993151	5.675778297e-15	3.227707483e-05	1.147824819e-07	7.738909918e-08	1.236724703e-10	1.475253246e-11	8.045509192e-18	7.396198036e-13	3.185938126e-14	4.993739908e-08	0	1.568933189e-10	1.882966521e-20	9.634787478e-14	2.826618481e-14	3.133506964e-12	1.338174553e-20	1.263726949e-08	1.269614669e-17	2.166445613e-05	3.896590307e-07	3.480606231e-10	3.139642906e-11	4.506475787e-11	7.081248764e-19	1.111029272e-07	1.909576825e-30	4.095219095e-12	9.215161627e-23	3.00690899e-15	4.859726528e-19	1.847421826e-11	1.582932048e-22	1.156471439e-13	1.230247342e-11	3.891923107e-21	0.001186582122	1.212530865e-05	3.810553937e-11	1.020802515e-22	2.491935901e-15	3.310650163e-16	0.0002096699521	0	3.681827655e-19	0.0004433794006	4.905237036e-18	3.310251686e-06	1.37611862e-07	1.327337224e-09	3.063631607e-05	7.272780937e-13	4.83730423e-09	3.554399644e-08	4.653189424e-07	7.256420498e-10	1.432529188e-16	2.043158044e-05	4.021416862e-07	4.69030205e-06	8.049663241e-06	0.3331262721	6.325775892e-08	2.216767165e-05	2.98932101e-09	4.666641794e-07	0.007794761633	1.315848343e-09	4.815075148e-08	6.55034511e-05	1.477199025e-07	8.732243261e-10	2.562740496e-05	6.885472122e-12	0.0001015126983	1.223604166e-06	1.570971177e-07	0.0001078605551	5.083000076e-19	5.311729604e-05	9.77580905e-09	6.22391313e-11	0.0001801410545	6.100110101e-11	8.804421388e-08	7.501694522e-09	1.021578212e-07	0.000797357426	1.842031184e-09	0.001456110902	2.747100843e-05	4.023658475e-27	2.098343666e-10
9:121993182-121993204	7.25885133e-20	6.674003941e-07	3.129291082e-09	3.991263803e-14	2.088258129e-14	2.789786208e-13	1.274504665e-21	7.842407014e-18	2.620177287e-12	1.073623344e-09	2.892886362e-23	3.256420726e-10	3.674036266e-17	8.026002732e-17	1.059522815e-11	1.412122217e-13	6.035212657e-26	1.132550343e-08	2.721041767e-13	0.0002207720963	1.531047362e-07	6.493839084e-11	8.359774075e-14	3.328318847e-16	1.732551244e-18	2.999745058e-08	5.075626826e-31	6.767492533e-18	6.023423269e-33	1.526094551e-14	4.198773988e-22	1.515965715e-09	5.271965788e-18	1.686669756e-14	2.221033391e-17	8.770070386e-17	6.17595646e-06	7.393217236e-05	1.874724278e-10	4.411701441e-24	1.085351741e-14	9.764042947e-14	0.0001579375097	3.306883922e-27	8.367757195e-17	3.054671474e-06	6.241655139e-16	3.530168053e-06	4.877333336e-09	6.417065586e-10	1.159283326e-05	0.0001426333971	8.258394835e-07	1.219975159e-14	2.770402553e-06	7.895277287e-08	3.608382611e-16	4.296268838e-06	3.584229936e-08	2.041380789e-05	0.000690046373	0.2683901155	9.671363607e-06	0.0001406829233	4.244267257e-07	0.0001871300327	0.01266150345	2.686830423e-08	3.45674507e-05	5.427149419e-06	5.048032303e-11	9.304547473e-07	9.493105315e-07	8.839876705e-10	6.660880798e-05	1.379492679e-05	1.347854268e-12	2.211946109e-06	1.381149607e-12	0.003333538403	1.277010688e-10	2.177372465e-07	0.0002321393261	1.928212512e-11	1.389325649e-07	8.088609037e-09	4.347814238e-08	0.0004476599974	3.698848783e-07	0.001108903148	9.164813431e-06	4.905292714e-21	3.270723538e-06
9:121993205-121993215	0	0	1.412548302e-19	0	5.371287406e-24	0	0	0	0	5.107273809e-10	0	0	0	0	2.629773492e-08	0	0	2.50470043e-09	0	2.036541884e-05	0	0	0	2.833367013e-22	2.274203029e-18	1.848233637e-08	0	0	0	0	0	0	0	0	8.673572569e-19	0	1.47207116e-07	8.861820303e-12	0	0	0	0	1.059505879e-05	0	0	5.544288119e-06	0	0	0	0	4.581648197e-07	4.79579448e-08	0	0	0	0	0	0	1.201892838e-11	0	7.278212138e-09	7.893833632e-08	3.370783942e-12	9.998365917e-07	0	4.122233066e-12	4.43174973e-06	0	1.478327841e-10	1.232301485e-07	0	0	2.933296668e-09	0	3.464139572e-10	1.123023115e-12	5.905563425e-31	3.871763104e-12	0	4.477544972e-05	0	0	1.792736947e-06	0	0	0	2.283223694e-13	0.0001357470183	0	2.601449528e-05	0.0003086698645	0	0
9:121993216-121993232	2.852830074e-11	0	1.573932229e-10	1.62728626e-15	1.080916139e-13	3.213489262e-10	1.676643359e-14	1.533187362e-15	1.245663865e-18	5.08876853e-09	0	9.524244315e-12	4.230413012e-22	2.490317765e-18	7.262098755e-11	4.760197658e-10	1.66141508e-29	4.693040651e-05	0	0.0002799364616	3.952171291e-07	2.426776697e-18	6.729213678e-14	3.460668894e-16	1.450486421e-05	1.182065914e-06	1.154979981e-30	1.090931938e-28	0	4.166379811e-13	0	1.293150282e-10	2.555654358e-29	1.345898055e-17	4.725127505e-12	7.130968234e-20	1.129058793e-05	1.831511998e-06	4.26597965e-17	0	3.164986975e-23	1.393002065e-16	0.001755231298	0	0	0.0001595120737	3.426666783e-09	3.344282743e-11	7.86695256e-13	0	0.001269919011	5.525037821e-11	1.407921799e-09	9.866503071e-14	8.748564879e-11	1.815927826e-11	6.915024387e-16	0.0006018212612	6.344591868e-13	5.974430814e-07	2.576198727e-05	3.539759252e-05	4.886819653e-07	1.13310548e-06	0	1.584699067e-09	0.01198077796	0	5.01436595e-09	0.001690401441	0	0	4.772379607e-09	1.669370934e-24	9.253545098e-08	1.049417649e-06	1.136425988e-20	8.464313533e-06	5.357704755e-11	0.0003069826985	0	3.584251839e-13	0.0008639077812	1.009728033e-11	2.250833887e-12	4.755553526e-11	1.298978084e-11	0.0006743428434	1.156200311e-12	0.0001754314693	1.46970975e-06	0	0.0004662558426
9:121993257-121993287	5.253931198e-15	2.858812096e-05	2.164154239e-05	3.783627671e-09	1.42344314e-06	5.471248316e-13	2.476125829e-12	1.517328701e-14	2.365751276e-11	1.874855674e-08	1.654462528e-14	6.372307141e-09	4.221871137e-15	3.083381156e-11	1.020564758e-07	1.640567102e-11	4.505239691e-22	1.2556339e-08	1.162707266e-09	0.0001000145074	0.02772980637	5.631323139e-08	1.158007805e-06	2.991675381e-12	2.375138944e-10	4.733766562e-08	1.488502885e-25	1.067613006e-21	4.18671795e-22	3.051440377e-13	1.115926996e-25	3.146378374e-08	5.95220213e-20	5.14803208e-10	1.885994058e-11	1.203182929e-14	0.0001603709945	0.0001938158514	2.635011384e-08	8.159191353e-15	4.822802003e-12	2.510407625e-16	0.011174761	2.727233467e-19	7.076132013e-14	1.758291355e-05	1.262784482e-14	1.531589247e-06	1.602267989e-07	4.662374362e-09	1.498810238e-05	8.875491542e-09	7.580553627e-08	6.584179511e-11	2.285531097e-06	1.410359303e-07	9.22887306e-13	1.454065905e-05	4.259096137e-07	6.825389689e-05	3.303492891e-05	0.001964126229	1.477009193e-07	0.007398171746	2.432843618e-11	4.528622764e-07	0.009293017215	1.709950689e-08	1.043120432e-06	0.0004749090925	2.86704775e-08	2.472818348e-07	6.744865684e-06	4.076424501e-14	4.912024886e-06	1.953268392e-06	1.983804967e-12	0.001195805996	3.994693191e-17	0.001819164885	2.580513861e-07	0.0005666131886	0.004240400804	7.601214258e-08	1.330643637e-09	5.191022089e-09	0.005321428254	0.002394721366	2.331730159e-06	0.001526562448	0.002127792434	6.618415603e-14	3.229337116e-06
9:121993350-121993370	3.062395285e-16	9.940244496e-05	2.663643705e-10	1.005033566e-10	1.64827823e-12	1.99230124e-16	4.637333369e-17	4.655628602e-22	1.136180457e-10	5.834972146e-08	0	1.527675892e-10	3.201539481e-15	8.171604488e-19	2.175940383e-11	5.737635078e-12	1.609039435e-23	4.520967024e-07	6.727716808e-09	9.556178496e-05	3.085078315e-10	3.74839343e-10	6.126885909e-14	6.500993237e-12	3.53746685e-13	2.094921909e-06	4.42917352e-20	7.813853453e-28	4.122354387e-19	1.445741493e-15	1.356911258e-28	8.318923643e-13	4.7015818e-20	1.660569403e-18	1.092560485e-12	1.271954599e-10	1.219317171e-05	3.000551588e-06	4.019951342e-18	1.857879724e-20	4.299666111e-13	1.804716853e-20	0.0001412429304	0	1.273077032e-24	0.0001542895817	3.142241655e-14	8.783173352e-08	1.914129094e-09	7.204851446e-10	3.321429301e-06	9.505082175e-05	6.351065618e-07	2.696617126e-11	4.140380618e-08	9.498339195e-10	3.00960615e-21	1.311909663e-07	2.154467552e-08	1.848784887e-07	0.005078125001	0.0003039642377	0.0001319052325	3.832698004e-05	1.200602507e-10	0.0009423546262	0.001718991318	1.145372534e-06	5.151410852e-06	1.273952246e-07	1.122786593e-07	8.703829133e-09	0.001258176962	9.271181735e-09	0.007741487185	4.092394067e-08	1.7361099e-21	0.0005841767084	4.298254515e-13	0.004613214127	4.494012638e-10	7.632409565e-12	0.0001431701198	1.264413382e-12	2.376180236e-07	1.100814252e-09	0.1044478621	0.00304936366	5.626501069e-09	0.00126599027	1.729758833e-06	1.201514123e-19	1.703083302e-08
9:121995665-121995678	7.188795199e-22	0	1.107485864e-10	4.882040668e-14	8.423993739e-12	0	0.0004941800567	5.968357319e-05	0	1.112081188e-11	0	0	7.479116664e-18	1.697723542e-17	2.706284405e-11	0	0	1.017127231e-08	0	9.916805031e-07	3.802920475e-06	0	1.668305299e-11	8.399836781e-22	9.329572958e-21	1.727083783e-09	3.765184816e-37	0	0	0	0	0	0	0	2.436190156e-07	9.517582551e-31	7.104415575e-07	8.163838695e-08	0	0	1.161219642e-27	1.048870134e-09	0.0005112175244	0	0	6.306469108e-07	6.341257675e-17	0	0	0	0.001370091478	6.768510271e-14	1.075119435e-08	0	0	1.450517165e-16	0	7.74419883e-05	9.892946742e-10	1.367386001e-09	1.248756364e-06	0.008461592069	2.496982835e-11	1.548121288e-05	0	3.522836574e-10	0.004651887287	0	3.121540191e-09	9.203205746e-08	0	0	5.858915819e-07	0	3.136846815e-06	0.002855009459	0.01147913422	4.516627617e-10	0	0.000292706889	0	0	0.0001209169434	0	2.530612296e-11	2.691424582e-12	6.598688643e-13	0.0001877619473	0	0.0002516714025	3.596643019e-08	0	5.50452186e-10
9:121995693-121995706	6.430685398e-24	0	5.567152575e-11	3.528017898e-13	2.177812057e-13	0	2.220165079e-17	1.036108877e-23	0	4.406968067e-10	0	0	1.79491534e-30	3.222320604e-22	1.858460269e-12	0	0	6.037809227e-11	0	2.353734577e-05	6.032471588e-13	0	7.393742629e-14	9.604109847e-12	6.702597064e-21	2.728364105e-10	1.659596405e-20	0	0	0	0	0	0	0	8.365431647e-23	3.009600017e-31	9.868959433e-05	8.80564788e-07	0	0	1.259028117e-26	2.368519763e-23	0.001676298939	0	0	1.301448708e-05	4.464400874e-16	0	0	0	1.83121038e-06	7.111356262e-10	4.926804829e-09	0	0	1.468848442e-11	0	4.51188366e-10	6.203062966e-11	1.215667027e-08	4.142711516e-05	0.0006256607434	1.515623666e-10	1.664087493e-05	0	1.262638156e-06	0.0007857485961	0	1.463859317e-09	3.230945492e-08	0	0	1.658246572e-08	0	1.15593312e-05	1.508663794e-09	4.884214514e-24	9.974442999e-07	0	3.905945145e-05	0	0	0.0002047037017	0	9.742957296e-15	1.483839017e-10	0.001993718376	3.906057502e-05	0	8.860532242e-05	5.05819204e-07	0	6.109353357e-10
9:121995800-121995830	1.119395831e-08	0.001214450968	7.572790459e-06	1.736798318e-13	3.819986332e-09	2.691384046e-08	4.402481451e-10	2.162020153e-12	4.07808987e-14	1.672126234e-10	5.509635404e-20	2.138695377e-05	4.21661173e-19	1.205645431e-12	2.310439513e-05	5.109110218e-12	2.71391104e-20	2.248141586e-08	1.569211047e-16	3.361671335e-05	2.766463217e-06	4.835784662e-16	2.570213512e-08	2.402536718e-16	2.625498508e-13	1.319678946e-07	5.23096982e-17	1.549553477e-21	5.39173403e-20	1.821790629e-13	9.434096851e-14	2.282853053e-12	3.374648553e-20	1.176179552e-10	9.496301428e-06	1.436027199e-15	3.915500131e-05	4.249917225e-05	1.35508327e-13	1.467625779e-15	1.631503979e-16	1.807817666e-16	0.005695898931	6.91545343e-18	3.352134362e-10	0.001105993283	8.188602546e-09	3.3616164e-08	6.427978576e-10	3.551410658e-14	0.001003346427	2.024964218e-10	3.051763316e-06	5.845621363e-13	2.768929854e-08	6.197489183e-12	1.023358006e-10	0.001173767826	2.474854406e-09	2.462741309e-06	4.34379601e-06	0.0001486637764	8.301799706e-08	1.336868696e-06	1.819512148e-12	2.172706422e-07	0.008145271641	3.12685346e-11	4.340771706e-09	0.0009499171076	9.94984005e-09	9.911895101e-09	4.006657077e-09	5.183203531e-17	6.889027113e-07	5.208031253e-05	2.12275913e-15	0.0009946544775	6.183998228e-16	0.0003182154435	1.606224844e-05	4.560684557e-07	0.000242441849	1.032357029e-06	3.72327086e-13	1.836612633e-05	4.937673711e-07	0.0001344445214	1.803857836e-10	0.0003101200596	0.0004591498934	1.337702848e-18	2.950795543e-08
9:121995923-121995939	3.449517311e-20	0	4.194050685e-09	5.167177381e-15	1.027625891e-10	4.270975819e-15	4.22578588e-07	2.108094863e-10	6.846890835e-16	5.92354857e-10	0	2.2344943e-10	5.974438841e-22	6.294159365e-14	4.014493205e-10	5.946243103e-17	3.358888266e-22	8.486455792e-10	0	0.0003385936393	0.0003856156181	3.722591578e-17	1.840675837e-12	1.075055963e-16	3.53899716e-19	7.713880051e-10	6.711957087e-26	1.669858136e-15	0	6.242233126e-15	0	1.711343334e-13	6.810167018e-26	1.784474657e-19	2.310346293e-11	3.608039611e-17	2.616693477e-06	5.818695027e-05	6.232352581e-18	0	1.670372187e-19	7.787844179e-11	0.00779830759	0	0	2.311669546e-05	3.342021724e-17	1.946147002e-08	4.592456376e-10	0	4.466627907e-05	2.316214102e-13	1.328288695e-08	1.909560331e-12	2.338044839e-09	4.239134182e-09	3.071936117e-16	0.0006061183308	7.234062443e-10	1.136047323e-07	7.527714519e-06	0.003771346046	9.51981314e-09	3.709372642e-05	0	3.559598535e-06	0.001942851246	0	2.407475917e-07	4.815262726e-06	0	0	2.432229955e-07	1.026543228e-20	3.320967508e-06	3.63764477e-05	2.763967209e-09	2.688054624e-08	8.439592708e-27	0.000146466892	0	2.521298623e-16	0.003793246656	1.350662521e-08	6.823908402e-13	1.619865784e-08	1.971702068e-07	0.001779791865	5.055672609e-10	0.0008757809844	3.483487668e-07	0	3.977456403e-08
